Time-Stame, X-position, Y-position, Z-position, X-pixel, Y-pixel, Rotation-vector, Translation-vector, mua, mus, muaLUT, musLUT
710.784,26.89, 34.86, 1847.63, 744.10, 631.12, -0.2974, -0.0485, 0.0276, 20.3653, 23.7187, 1833.9335, 0.1698, 0.1118, 0.0045, 3.0000
716.910,21.89, 34.86, 1850.11, 721.57, 630.89, -0.2938, -0.0379, 0.0286, 15.2125, 23.7633, 1836.4438, 0.0041, 1.4356, 0.0500, 3.0000
722.327,16.86, 34.86, 1851.12, 699.03, 630.81, -0.2922, -0.0272, 0.0299, 10.0297, 23.7856, 1837.5081, -0.0022, 4.6273, 0.0500, 1.0084
728.114,11.73, 34.84, 1852.55, 676.06, 630.61, -0.2889, -0.0227, 0.0310, 4.8421, 23.8087, 1838.9403, 0.0511, 0.1856, 0.0388, 0.7871
733.966,6.75, 34.86, 1853.45, 653.81, 630.64, -0.2889, -0.0081, 0.0320, -0.3467, 23.8367, 1839.9363, 0.0340, 0.5541, 0.0500, 0.6124
740.248,1.61, 34.88, 1853.13, 630.85, 630.73, -0.2896, -0.0037, 0.0330, -5.5466, 23.8384, 1839.6622, 0.0133, 4.6199, 0.0500, 0.8337
747.241,-3.41, 34.85, 1854.32, 608.45, 630.49, -0.2852, 0.0084, 0.0348, -10.7315, 23.8619, 1840.8968, 0.9336, 1.4924, 0.0500, 3.0000
753.447,-8.40, 34.87, 1853.94, 586.17, 630.63, -0.2866, 0.0222, 0.0353, -15.9210, 23.8755, 1840.6295, 0.0747, 0.1535, 0.0500, 3.0000
760.678,-13.51, 34.88, 1854.40, 563.40, 630.63, -0.2858, 0.0292, 0.0367, -21.1167, 23.8888, 1841.1355, 0.0543, 0.1810, 0.0500, 0.7755
766.834,-18.63, 34.91, 1853.81, 540.52, 630.81, -0.2878, 0.0341, 0.0374, -26.3059, 23.8935, 1840.6090, 1.3246, 1.2827, 0.0500, 1.5791
773.348,-23.57, 34.98, 1850.18, 518.29, 631.40, -0.2951, 0.0487, 0.0393, -31.4321, 23.8595, 1837.1763, 0.0104, 1.2689, 0.0135, 2.2546
781.999,-28.63, 34.96, 1852.23, 495.80, 631.18, -0.2913, 0.0591, 0.0403, -36.6351, 23.8995, 1839.2733, 1.7628, 10.4506, 0.0500, 3.0000
788.370,-33.65, 35.04, 1848.90, 473.13, 631.79, -0.2987, 0.0664, 0.0412, -41.7432, 23.8786, 1836.0815, -0.0032, 5.9272, 0.0500, 3.0000
795.312,-38.61, 35.06, 1846.59, 450.68, 632.06, -0.3010, 0.0767, 0.0427, -46.8425, 23.8646, 1833.8824, 0.9360, 1.5628, 0.0500, 3.0000
801.067,-43.62, 35.08, 1845.13, 428.11, 632.29, -0.3034, 0.0848, 0.0429, -51.9561, 23.8628, 1832.5185, 0.0047, 3.5616, 0.0500, 1.3578
806.663,-48.56, 35.12, 1841.43, 405.49, 632.76, -0.3081, 0.0935, 0.0451, -57.0028, 23.8292, 1828.9499, -0.0100, 4.3975, 0.0500, 1.1249
811.879,-53.68, 35.15, 1842.21, 382.59, 632.85, -0.3087, 0.0963, 0.0449, -62.1626, 23.8613, 1829.7546, 0.0282, 0.2258, 0.0500, 0.8104
818.539,-58.52, 35.18, 1838.66, 360.37, 633.26, -0.3126, 0.1113, 0.0471, -67.1833, 23.8332, 1826.3794, 0.0625, 0.1712, 0.0304, 0.7988
824.308,-63.51, 35.25, 1835.47, 337.42, 633.86, -0.3199, 0.1165, 0.0479, -72.2317, 23.8127, 1823.3183, -0.0013, 3.9089, 0.0500, 1.2297
830.041,-68.57, 35.29, 1832.77, 314.17, 634.24, -0.3240, 0.1167, 0.0483, -77.2831, 23.7924, 1820.6684, 0.0028, 3.1392, 0.0500, 1.3928
836.226,-73.47, 35.38, 1830.79, 291.67, 634.84, -0.3311, 0.1284, 0.0509, -82.3189, 23.7913, 1818.8747, -0.0254, -2.2934, 0.0133, 1.9635
841.887,-78.49, 35.44, 1827.40, 268.34, 635.37, -0.3373, 0.1269, 0.0506, -87.3120, 23.7711, 1815.5445, 1.2221, 0.2195, 0.0500, 0.1000
847.800,-83.37, 35.48, 1824.99, 245.74, 635.78, -0.3417, 0.1370, 0.0521, -92.3101, 23.7597, 1813.2761, 0.0131, 3.0364, 0.0500, 3.0000
1005.466,66.83, 10.40, 1863.11, 920.43, 523.01, -0.3579, -0.0919, 0.0183, 60.8611, -1.5317, 1849.8203, 0.0464, 0.1928, 0.0500, 0.1000
1013.069,61.87, 10.38, 1865.49, 898.05, 522.89, -0.3564, -0.0830, 0.0202, 55.7836, -1.5279, 1852.2424, 0.0017, 3.0721, 0.0500, 0.7988
1021.396,56.80, 10.37, 1866.53, 875.41, 522.79, -0.3549, -0.0776, 0.0212, 50.6379, -1.5260, 1853.2946, 0.1913, 0.1051, 0.0500, 3.0000
1028.420,51.74, 10.29, 1869.30, 852.65, 522.40, -0.3490, -0.0746, 0.0219, 45.5422, -1.5257, 1856.0122, -0.0030, 3.0332, 0.0500, 0.8337
1034.365,46.73, 10.29, 1871.37, 830.27, 522.36, -0.3482, -0.0659, 0.0230, 40.4182, -1.5139, 1858.1282, 0.1871, 0.1078, 0.0500, 1.8819
1039.459,41.73, 10.16, 1875.60, 807.74, 521.71, -0.3389, -0.0593, 0.0241, 35.3291, -1.5189, 1862.2922, 3.8685, 9.7032, 0.0500, 0.7755
1045.005,36.68, 10.21, 1877.24, 785.31, 521.88, -0.3412, -0.0522, 0.0250, 30.1761, -1.4988, 1864.0104, 0.0792, 0.1554, 0.0500, 0.7056
1050.085,31.58, 10.19, 1877.65, 762.80, 521.75, -0.3386, -0.0461, 0.0264, 24.9971, -1.4960, 1864.4338, -0.0033, 3.7691, 0.0500, 1.0550
1055.229,26.52, 10.19, 1878.74, 740.46, 521.76, -0.3382, -0.0373, 0.0275, 19.8228, -1.4829, 1865.5794, 0.0744, 0.1593, 0.0500, 0.7173
1060.785,21.39, 10.18, 1879.52, 717.85, 521.68, -0.3369, -0.0327, 0.0284, 14.6352, -1.4808, 1866.3734, 0.7244, 6.2886, 0.0500, 0.9153
1066.108,16.36, 10.18, 1881.32, 695.63, 521.61, -0.3354, -0.0222, 0.0300, 9.4627, -1.4678, 1868.2291, 1.4475, 1.1698, 0.0500, 1.3578
1071.271,11.24, 10.18, 1881.17, 673.11, 521.62, -0.3350, -0.0164, 0.0312, 4.2672, -1.4640, 1868.1171, 0.1092, 0.1348, 0.0500, 0.6241
1076.381,6.19, 10.17, 1882.99, 650.88, 521.57, -0.3335, -0.0066, 0.0320, -0.9198, -1.4442, 1869.9881, 1.1686, 6.2410, 0.0500, 1.1831
1081.119,1.08, 10.18, 1882.06, 628.43, 521.60, -0.3332, 0.0007, 0.0333, -6.1242, -1.4399, 1869.1128, 1.1449, 1.1342, 0.0500, 1.7422
1086.109,-4.01, 10.21, 1882.73, 606.03, 521.73, -0.3347, 0.0078, 0.0340, -11.3177, -1.4224, 1869.8493, 0.0353, 0.2114, 0.0500, 0.1000
1090.841,-9.12, 10.22, 1881.71, 583.58, 521.78, -0.3344, 0.0147, 0.0352, -16.5124, -1.4144, 1868.8826, 0.1139, -0.2238, 0.0500, 0.8337
1095.781,-14.20, 10.24, 1882.11, 561.25, 521.89, -0.3354, 0.0226, 0.0362, -21.6981, -1.3992, 1869.3485, 1.0479, 1.8964, 0.0500, 0.1000
1100.727,-19.24, 10.26, 1881.09, 539.06, 521.99, -0.3356, 0.0323, 0.0381, -26.8598, -1.3890, 1868.4132, 2.0590, 0.4337, 0.0500, 3.0000
